DATE/TIME,YEAR,MONTH,DAY,HOUR,MINUTE,WEATHER,DATE,WEATHERCOND
2016-01-27 17:00:00,2016,1,27,17,0,Rain,2016-01-27,Bad
2016-01-27 18:00:00,2016,1,27,18,0,Rain,2016-01-27,Bad
2016-01-27 19:00:00,2016,1,27,19,0,Rain,2016-01-27,Bad
2016-01-27 20:00:00,2016,1,27,20,0,Rain,2016-01-27,Bad
2016-01-27 21:00:00,2016,1,27,21,0,Moderate Rain,2016-01-27,Bad
2016-01-27 22:00:00,2016,1,27,22,0,Moderate Rain,2016-01-27,Bad
2016-01-27 23:00:00,2016,1,27,23,0,Moderate Rain,2016-01-27,Bad
2016-01-28 00:00:00,2016,1,28,0,0,Moderate Rain,2016-01-28,Bad
2016-01-28 01:00:00,2016,1,28,1,0,Moderate Rain,2016-01-28,Bad
2016-01-28 02:00:00,2016,1,28,2,0,Rain,2016-01-28,Bad
2016-01-28 03:00:00,2016,1,28,3,0,Rain,2016-01-28,Bad
2016-01-28 04:00:00,2016,1,28,4,0,Rain,2016-01-28,Bad
2016-01-28 06:00:00,2016,1,28,6,0,Rain,2016-01-28,Bad
2016-01-28 07:00:00,2016,1,28,7,0,Cloudy,2016-01-28,Good
2016-01-28 10:00:00,2016,1,28,10,0,Mostly Cloudy,2016-01-28,Good
2016-01-28 13:00:00,2016,1,28,13,0,Mostly Cloudy,2016-01-28,Good
2016-01-28 16:00:00,2016,1,28,16,0,Mostly Cloudy,2016-01-28,Good
2016-01-28 19:00:00,2016,1,28,19,0,Mainly Clear,2016-01-28,Good
2016-01-28 22:00:00,2016,1,28,22,0,Mostly Cloudy,2016-01-28,Good
2016-01-29 00:00:00,2016,1,29,0,0,Rain,2016-01-29,Bad
2016-01-29 01:00:00,2016,1,29,1,0,Cloudy,2016-01-29,Good
2016-01-29 04:00:00,2016,1,29,4,0,Cloudy,2016-01-29,Good
2016-01-29 06:00:00,2016,1,29,6,0,Rain,2016-01-29,Bad
2016-01-29 07:00:00,2016,1,29,7,0,Rain,2016-01-29,Bad
2016-01-29 08:00:00,2016,1,29,8,0,Rain,2016-01-29,Bad
2016-01-29 09:00:00,2016,1,29,9,0,Rain,2016-01-29,Bad
2016-01-29 10:00:00,2016,1,29,10,0,Rain,2016-01-29,Bad
2016-01-29 11:00:00,2016,1,29,11,0,Rain,2016-01-29,Bad
2016-01-29 12:00:00,2016,1,29,12,0,Rain,2016-01-29,Bad
2016-01-29 13:00:00,2016,1,29,13,0,Rain,2016-01-29,Bad
2016-01-29 14:00:00,2016,1,29,14,0,Rain,2016-01-29,Bad
2016-01-29 16:00:00,2016,1,29,16,0,Mostly Cloudy,2016-01-29,Good
2016-01-29 19:00:00,2016,1,29,19,0,Mainly Clear,2016-01-29,Good
2016-01-29 22:00:00,2016,1,29,22,0,Cloudy,2016-01-29,Good
2016-01-30 01:00:00,2016,1,30,1,0,Mostly Cloudy,2016-01-30,Good
2016-01-30 04:00:00,2016,1,30,4,0,Mostly Cloudy,2016-01-30,Good
2016-01-30 07:00:00,2016,1,30,7,0,Mostly Cloudy,2016-01-30,Good
2016-01-30 09:00:00,2016,1,30,9,0,Rain,2016-01-30,Bad
2016-01-30 10:00:00,2016,1,30,10,0,Rain,2016-01-30,Bad
2016-01-30 11:00:00,2016,1,30,11,0,Rain,2016-01-30,Bad
2016-01-30 12:00:00,2016,1,30,12,0,Rain,2016-01-30,Bad
2016-01-30 13:00:00,2016,1,30,13,0,Rain,2016-01-30,Bad
2016-01-30 14:00:00,2016,1,30,14,0,Rain,2016-01-30,Bad
2016-01-30 15:00:00,2016,1,30,15,0,Rain,2016-01-30,Bad
2016-01-30 16:00:00,2016,1,30,16,0,Rain,2016-01-30,Bad
2016-01-30 19:00:00,2016,1,30,19,0,Cloudy,2016-01-30,Good
2016-01-30 22:00:00,2016,1,30,22,0,Cloudy,2016-01-30,Good
2016-01-31 00:00:00,2016,1,31,0,0,Rain Showers,2016-01-31,Bad
2016-01-31 01:00:00,2016,1,31,1,0,Cloudy,2016-01-31,Good
2016-01-31 04:00:00,2016,1,31,4,0,Cloudy,2016-01-31,Good
2016-01-31 05:00:00,2016,1,31,5,0,Rain Showers,2016-01-31,Bad
2016-01-31 06:00:00,2016,1,31,6,0,Rain Showers,2016-01-31,Bad
2016-01-31 07:00:00,2016,1,31,7,0,Rain Showers,2016-01-31,Bad
2016-01-31 08:00:00,2016,1,31,8,0,"Rain,Fog",2016-01-31,Bad
2016-01-31 09:00:00,2016,1,31,9,0,"Rain,Fog",2016-01-31,Bad
2016-01-31 10:00:00,2016,1,31,10,0,"Rain,Fog",2016-01-31,Bad
2016-01-31 11:00:00,2016,1,31,11,0,"Rain,Fog",2016-01-31,Bad
2016-01-31 12:00:00,2016,1,31,12,0,"Rain,Fog",2016-01-31,Bad
2016-01-31 13:00:00,2016,1,31,13,0,Rain,2016-01-31,Bad
2016-01-31 16:00:00,2016,1,31,16,0,Cloudy,2016-01-31,Good
2016-01-31 19:00:00,2016,1,31,19,0,Cloudy,2016-01-31,Good
2016-01-31 22:00:00,2016,1,31,22,0,Cloudy,2016-01-31,Good
2016-02-01 01:00:00,2016,2,1,1,0,Cloudy,2016-02-01,Good
2016-02-01 04:00:00,2016,2,1,4,0,Mostly Cloudy,2016-02-01,Good
2016-02-01 05:00:00,2016,2,1,5,0,Rain Showers,2016-02-01,Bad
2016-02-01 06:00:00,2016,2,1,6,0,Rain Showers,2016-02-01,Bad
2016-02-01 07:00:00,2016,2,1,7,0,Mostly Cloudy,2016-02-01,Good
2016-02-01 08:00:00,2016,2,1,8,0,Fog,2016-02-01,Bad
2016-02-01 09:00:00,2016,2,1,9,0,Fog,2016-02-01,Bad
2016-02-01 10:00:00,2016,2,1,10,0,Rain Showers,2016-02-01,Bad
2016-02-01 13:00:00,2016,2,1,13,0,Mostly Cloudy,2016-02-01,Good
2016-02-01 16:00:00,2016,2,1,16,0,Mostly Cloudy,2016-02-01,Good
2016-02-01 19:00:00,2016,2,1,19,0,Mostly Cloudy,2016-02-01,Good
2016-02-01 22:00:00,2016,2,1,22,0,Mostly Cloudy,2016-02-01,Good
2016-02-02 01:00:00,2016,2,2,1,0,Cloudy,2016-02-02,Good
2016-02-02 02:00:00,2016,2,2,2,0,Rain Showers,2016-02-02,Bad
2016-02-02 03:00:00,2016,2,2,3,0,Rain Showers,2016-02-02,Bad
2016-02-02 04:00:00,2016,2,2,4,0,Rain Showers,2016-02-02,Bad
2016-02-02 06:00:00,2016,2,2,6,0,Rain Showers,2016-02-02,Bad
2016-02-02 07:00:00,2016,2,2,7,0,Cloudy,2016-02-02,Good
2016-02-02 10:00:00,2016,2,2,10,0,Cloudy,2016-02-02,Good
2016-02-02 13:00:00,2016,2,2,13,0,Cloudy,2016-02-02,Good
2016-02-02 16:00:00,2016,2,2,16,0,Cloudy,2016-02-02,Good
2016-02-02 19:00:00,2016,2,2,19,0,Mostly Cloudy,2016-02-02,Good
2016-02-02 22:00:00,2016,2,2,22,0,Cloudy,2016-02-02,Good
2016-02-03 01:00:00,2016,2,3,1,0,Cloudy,2016-02-03,Good
2016-02-03 04:00:00,2016,2,3,4,0,Cloudy,2016-02-03,Good
2016-02-03 05:00:00,2016,2,3,5,0,Rain Showers,2016-02-03,Bad
2016-02-03 07:00:00,2016,2,3,7,0,Cloudy,2016-02-03,Good
2016-02-03 10:00:00,2016,2,3,10,0,Cloudy,2016-02-03,Good
2016-02-03 13:00:00,2016,2,3,13,0,Rain,2016-02-03,Bad
2016-02-03 14:00:00,2016,2,3,14,0,Rain,2016-02-03,Bad
2016-02-03 15:00:00,2016,2,3,15,0,Rain,2016-02-03,Bad
2016-02-03 16:00:00,2016,2,3,16,0,Rain,2016-02-03,Bad
2016-02-03 17:00:00,2016,2,3,17,0,Rain,2016-02-03,Bad
2016-02-03 18:00:00,2016,2,3,18,0,Rain,2016-02-03,Bad
2016-02-03 19:00:00,2016,2,3,19,0,Rain,2016-02-03,Bad
2016-02-03 20:00:00,2016,2,3,20,0,Rain,2016-02-03,Bad
2016-02-03 22:00:00,2016,2,3,22,0,Mostly Cloudy,2016-02-03,Good
2016-02-04 00:00:00,2016,2,4,0,0,Rain,2016-02-04,Bad
2016-02-04 01:00:00,2016,2,4,1,0,Rain,2016-02-04,Bad
2016-02-04 02:00:00,2016,2,4,2,0,Rain,2016-02-04,Bad
2016-02-04 03:00:00,2016,2,4,3,0,Rain,2016-02-04,Bad
2016-02-04 04:00:00,2016,2,4,4,0,Mostly Cloudy,2016-02-04,Good
2016-02-04 07:00:00,2016,2,4,7,0,Cloudy,2016-02-04,Good
2016-02-04 10:00:00,2016,2,4,10,0,Cloudy,2016-02-04,Good
2016-02-04 13:00:00,2016,2,4,13,0,Cloudy,2016-02-04,Good
2016-02-04 14:00:00,2016,2,4,14,0,Rain,2016-02-04,Bad
2016-02-04 15:00:00,2016,2,4,15,0,Rain,2016-02-04,Bad
2016-02-04 16:00:00,2016,2,4,16,0,Rain,2016-02-04,Bad
2016-02-04 17:00:00,2016,2,4,17,0,Rain,2016-02-04,Bad
2016-02-04 18:00:00,2016,2,4,18,0,Rain,2016-02-04,Bad
2016-02-04 19:00:00,2016,2,4,19,0,Cloudy,2016-02-04,Good
2016-02-04 22:00:00,2016,2,4,22,0,Cloudy,2016-02-04,Good
2016-02-05 01:00:00,2016,2,5,1,0,Cloudy,2016-02-05,Good
2016-02-05 04:00:00,2016,2,5,4,0,Cloudy,2016-02-05,Good
2016-02-05 07:00:00,2016,2,5,7,0,Cloudy,2016-02-05,Good
2016-02-05 08:00:00,2016,2,5,8,0,Rain,2016-02-05,Bad
2016-02-05 09:00:00,2016,2,5,9,0,Rain,2016-02-05,Bad
2016-02-05 10:00:00,2016,2,5,10,0,Rain,2016-02-05,Bad
2016-02-05 11:00:00,2016,2,5,11,0,Rain,2016-02-05,Bad
2016-02-05 12:00:00,2016,2,5,12,0,Rain,2016-02-05,Bad
2016-02-05 13:00:00,2016,2,5,13,0,Rain,2016-02-05,Bad
2016-02-05 14:00:00,2016,2,5,14,0,Rain,2016-02-05,Bad
2016-02-05 15:00:00,2016,2,5,15,0,"Rain,Fog",2016-02-05,Bad
2016-02-05 16:00:00,2016,2,5,16,0,Rain,2016-02-05,Bad
2016-02-05 17:00:00,2016,2,5,17,0,Rain,2016-02-05,Bad
2016-02-05 19:00:00,2016,2,5,19,0,Mostly Cloudy,2016-02-05,Good
2016-02-05 22:00:00,2016,2,5,22,0,Cloudy,2016-02-05,Good
2016-02-06 01:00:00,2016,2,6,1,0,Mostly Cloudy,2016-02-06,Good
2016-02-06 04:00:00,2016,2,6,4,0,Mostly Cloudy,2016-02-06,Good
2016-02-06 07:00:00,2016,2,6,7,0,Mainly Clear,2016-02-06,Good
2016-02-06 10:00:00,2016,2,6,10,0,Mostly Cloudy,2016-02-06,Good
2016-02-06 13:00:00,2016,2,6,13,0,Mostly Cloudy,2016-02-06,Good
2016-02-06 16:00:00,2016,2,6,16,0,Mostly Cloudy,2016-02-06,Good
2016-02-06 19:00:00,2016,2,6,19,0,Mainly Clear,2016-02-06,Good
2016-02-06 22:00:00,2016,2,6,22,0,Mostly Cloudy,2016-02-06,Good
2016-02-07 01:00:00,2016,2,7,1,0,Mostly Cloudy,2016-02-07,Good
2016-02-07 04:00:00,2016,2,7,4,0,Mostly Cloudy,2016-02-07,Good
2016-02-07 07:00:00,2016,2,7,7,0,Mostly Cloudy,2016-02-07,Good
2016-02-07 08:00:00,2016,2,7,8,0,Rain Showers,2016-02-07,Bad
2016-02-07 09:00:00,2016,2,7,9,0,Rain Showers,2016-02-07,Bad
2016-02-07 10:00:00,2016,2,7,10,0,Cloudy,2016-02-07,Good
2016-02-07 13:00:00,2016,2,7,13,0,Cloudy,2016-02-07,Good
2016-02-07 16:00:00,2016,2,7,16,0,Cloudy,2016-02-07,Good
2016-02-07 19:00:00,2016,2,7,19,0,Cloudy,2016-02-07,Good
2016-02-07 22:00:00,2016,2,7,22,0,Cloudy,2016-02-07,Good
2016-02-08 01:00:00,2016,2,8,1,0,Mostly Cloudy,2016-02-08,Good
2016-02-08 04:00:00,2016,2,8,4,0,Mostly Cloudy,2016-02-08,Good
2016-02-08 07:00:00,2016,2,8,7,0,Mainly Clear,2016-02-08,Good
2016-02-08 10:00:00,2016,2,8,10,0,Mostly Cloudy,2016-02-08,Good
2016-02-08 13:00:00,2016,2,8,13,0,Mainly Clear,2016-02-08,Good
2016-02-08 16:00:00,2016,2,8,16,0,Mainly Clear,2016-02-08,Good
2016-02-08 19:00:00,2016,2,8,19,0,Clear,2016-02-08,Good
2016-02-08 22:00:00,2016,2,8,22,0,Clear,2016-02-08,Good
2016-02-09 01:00:00,2016,2,9,1,0,Clear,2016-02-09,Good
2016-02-09 04:00:00,2016,2,9,4,0,Clear,2016-02-09,Good
2016-02-09 05:00:00,2016,2,9,5,0,Fog,2016-02-09,Bad
2016-02-09 06:00:00,2016,2,9,6,0,Fog,2016-02-09,Bad
2016-02-09 07:00:00,2016,2,9,7,0,Fog,2016-02-09,Bad
2016-02-09 08:00:00,2016,2,9,8,0,Fog,2016-02-09,Bad
2016-02-09 09:00:00,2016,2,9,9,0,Fog,2016-02-09,Bad
2016-02-09 10:00:00,2016,2,9,10,0,Fog,2016-02-09,Bad
2016-02-09 13:00:00,2016,2,9,13,0,Mostly Cloudy,2016-02-09,Good
2016-02-09 16:00:00,2016,2,9,16,0,Mostly Cloudy,2016-02-09,Good
2016-02-09 19:00:00,2016,2,9,19,0,Mostly Cloudy,2016-02-09,Good
2016-02-09 22:00:00,2016,2,9,22,0,Mainly Clear,2016-02-09,Good
2016-02-10 01:00:00,2016,2,10,1,0,Mostly Cloudy,2016-02-10,Good
2016-02-10 04:00:00,2016,2,10,4,0,Mostly Cloudy,2016-02-10,Good
2016-02-10 07:00:00,2016,2,10,7,0,Cloudy,2016-02-10,Good
2016-02-10 08:00:00,2016,2,10,8,0,Rain,2016-02-10,Bad
2016-02-10 09:00:00,2016,2,10,9,0,Rain,2016-02-10,Bad
2016-02-10 10:00:00,2016,2,10,10,0,Rain,2016-02-10,Bad
2016-02-10 11:00:00,2016,2,10,11,0,Rain,2016-02-10,Bad
2016-02-10 12:00:00,2016,2,10,12,0,Rain,2016-02-10,Bad
2016-02-10 13:00:00,2016,2,10,13,0,Cloudy,2016-02-10,Good
2016-02-10 15:00:00,2016,2,10,15,0,Rain,2016-02-10,Bad
2016-02-10 16:00:00,2016,2,10,16,0,Mostly Cloudy,2016-02-10,Good
2016-02-10 19:00:00,2016,2,10,19,0,Mainly Clear,2016-02-10,Good
2016-02-10 22:00:00,2016,2,10,22,0,Clear,2016-02-10,Good
2016-02-11 01:00:00,2016,2,11,1,0,Mainly Clear,2016-02-11,Good
2016-02-11 04:00:00,2016,2,11,4,0,Cloudy,2016-02-11,Good
2016-02-11 07:00:00,2016,2,11,7,0,Cloudy,2016-02-11,Good
2016-02-11 10:00:00,2016,2,11,10,0,Cloudy,2016-02-11,Good
2016-02-11 12:00:00,2016,2,11,12,0,Rain,2016-02-11,Bad
2016-02-11 13:00:00,2016,2,11,13,0,Rain,2016-02-11,Bad
2016-02-11 14:00:00,2016,2,11,14,0,Rain,2016-02-11,Bad
2016-02-11 15:00:00,2016,2,11,15,0,Rain,2016-02-11,Bad
2016-02-11 16:00:00,2016,2,11,16,0,Rain,2016-02-11,Bad
2016-02-11 17:00:00,2016,2,11,17,0,Rain,2016-02-11,Bad
2016-02-11 18:00:00,2016,2,11,18,0,Rain,2016-02-11,Bad
2016-02-11 19:00:00,2016,2,11,19,0,Rain,2016-02-11,Bad
2016-02-11 20:00:00,2016,2,11,20,0,Rain,2016-02-11,Bad
2016-02-11 21:00:00,2016,2,11,21,0,Moderate Rain,2016-02-11,Bad
2016-02-11 22:00:00,2016,2,11,22,0,Rain,2016-02-11,Bad
2016-02-11 23:00:00,2016,2,11,23,0,Rain,2016-02-11,Bad
2016-02-12 00:00:00,2016,2,12,0,0,Rain,2016-02-12,Bad
2016-02-12 01:00:00,2016,2,12,1,0,Moderate Rain,2016-02-12,Bad
2016-02-12 02:00:00,2016,2,12,2,0,Moderate Rain,2016-02-12,Bad
2016-02-12 03:00:00,2016,2,12,3,0,Rain,2016-02-12,Bad
2016-02-12 04:00:00,2016,2,12,4,0,Rain,2016-02-12,Bad
2016-02-12 05:00:00,2016,2,12,5,0,Rain,2016-02-12,Bad
2016-02-12 07:00:00,2016,2,12,7,0,Cloudy,2016-02-12,Good
2016-02-12 09:00:00,2016,2,12,9,0,Rain,2016-02-12,Bad
2016-02-12 10:00:00,2016,2,12,10,0,Cloudy,2016-02-12,Good
2016-02-12 11:00:00,2016,2,12,11,0,Rain,2016-02-12,Bad
2016-02-12 13:00:00,2016,2,12,13,0,Mostly Cloudy,2016-02-12,Good
2016-02-12 16:00:00,2016,2,12,16,0,Mostly Cloudy,2016-02-12,Good
2016-02-12 19:00:00,2016,2,12,19,0,Cloudy,2016-02-12,Good
2016-02-12 22:00:00,2016,2,12,22,0,Cloudy,2016-02-12,Good
2016-02-13 01:00:00,2016,2,13,1,0,Cloudy,2016-02-13,Good
2016-02-13 02:00:00,2016,2,13,2,0,Rain,2016-02-13,Bad
2016-02-13 04:00:00,2016,2,13,4,0,Cloudy,2016-02-13,Good
2016-02-13 07:00:00,2016,2,13,7,0,Cloudy,2016-02-13,Good
2016-02-13 10:00:00,2016,2,13,10,0,Cloudy,2016-02-13,Good
2016-02-13 13:00:00,2016,2,13,13,0,Rain,2016-02-13,Bad
2016-02-13 14:00:00,2016,2,13,14,0,Rain,2016-02-13,Bad
2016-02-13 15:00:00,2016,2,13,15,0,"Rain,Fog",2016-02-13,Bad
2016-02-13 16:00:00,2016,2,13,16,0,"Rain,Fog",2016-02-13,Bad
2016-02-13 17:00:00,2016,2,13,17,0,"Rain,Fog",2016-02-13,Bad
2016-02-13 18:00:00,2016,2,13,18,0,"Rain,Fog",2016-02-13,Bad
2016-02-13 19:00:00,2016,2,13,19,0,"Rain,Fog",2016-02-13,Bad
2016-02-13 20:00:00,2016,2,13,20,0,"Drizzle,Fog",2016-02-13,Bad
2016-02-13 21:00:00,2016,2,13,21,0,"Drizzle,Fog",2016-02-13,Bad
2016-02-13 22:00:00,2016,2,13,22,0,Cloudy,2016-02-13,Good
2016-02-13 23:00:00,2016,2,13,23,0,Drizzle,2016-02-13,Bad
2016-02-14 01:00:00,2016,2,14,1,0,Cloudy,2016-02-14,Good
2016-02-14 04:00:00,2016,2,14,4,0,Cloudy,2016-02-14,Good
2016-02-14 06:00:00,2016,2,14,6,0,Rain,2016-02-14,Bad
2016-02-14 07:00:00,2016,2,14,7,0,Rain,2016-02-14,Bad
2016-02-14 08:00:00,2016,2,14,8,0,"Rain,Fog",2016-02-14,Bad
2016-02-14 09:00:00,2016,2,14,9,0,"Rain,Fog",2016-02-14,Bad
2016-02-14 10:00:00,2016,2,14,10,0,"Rain,Fog",2016-02-14,Bad
2016-02-14 11:00:00,2016,2,14,11,0,Fog,2016-02-14,Bad
2016-02-14 12:00:00,2016,2,14,12,0,"Rain,Fog",2016-02-14,Bad
2016-02-14 13:00:00,2016,2,14,13,0,"Drizzle,Fog",2016-02-14,Bad
2016-02-14 16:00:00,2016,2,14,16,0,Cloudy,2016-02-14,Good
2016-02-14 19:00:00,2016,2,14,19,0,Rain,2016-02-14,Bad
2016-02-14 20:00:00,2016,2,14,20,0,Rain,2016-02-14,Bad
2016-02-14 21:00:00,2016,2,14,21,0,Rain,2016-02-14,Bad
2016-02-14 22:00:00,2016,2,14,22,0,Rain,2016-02-14,Bad
2016-02-14 23:00:00,2016,2,14,23,0,Rain Showers,2016-02-14,Bad
2016-02-15 00:00:00,2016,2,15,0,0,Rain Showers,2016-02-15,Bad
2016-02-15 01:00:00,2016,2,15,1,0,Rain,2016-02-15,Bad
2016-02-15 02:00:00,2016,2,15,2,0,Rain,2016-02-15,Bad
2016-02-15 04:00:00,2016,2,15,4,0,Cloudy,2016-02-15,Good
2016-02-15 07:00:00,2016,2,15,7,0,Cloudy,2016-02-15,Good
2016-02-15 10:00:00,2016,2,15,10,0,Cloudy,2016-02-15,Good
2016-02-15 12:00:00,2016,2,15,12,0,"Rain,Fog",2016-02-15,Bad
2016-02-15 13:00:00,2016,2,15,13,0,"Rain,Fog",2016-02-15,Bad
2016-02-15 14:00:00,2016,2,15,14,0,"Rain,Fog",2016-02-15,Bad
2016-02-15 15:00:00,2016,2,15,15,0,"Rain,Fog",2016-02-15,Bad
2016-02-15 16:00:00,2016,2,15,16,0,"Rain,Fog",2016-02-15,Bad
2016-02-15 17:00:00,2016,2,15,17,0,"Rain,Fog",2016-02-15,Bad
2016-02-15 18:00:00,2016,2,15,18,0,"Rain,Fog",2016-02-15,Bad
2016-02-15 19:00:00,2016,2,15,19,0,"Rain,Fog",2016-02-15,Bad
2016-02-15 20:00:00,2016,2,15,20,0,"Moderate Rain,Fog",2016-02-15,Bad
2016-02-15 21:00:00,2016,2,15,21,0,Rain,2016-02-15,Bad
2016-02-15 22:00:00,2016,2,15,22,0,Cloudy,2016-02-15,Good
2016-02-16 01:00:00,2016,2,16,1,0,Mainly Clear,2016-02-16,Good
2016-02-16 04:00:00,2016,2,16,4,0,Mainly Clear,2016-02-16,Good
2016-02-16 07:00:00,2016,2,16,7,0,Mainly Clear,2016-02-16,Good
2016-02-16 10:00:00,2016,2,16,10,0,Mostly Cloudy,2016-02-16,Good
2016-02-16 13:00:00,2016,2,16,13,0,Mostly Cloudy,2016-02-16,Good
2016-02-16 16:00:00,2016,2,16,16,0,Mostly Cloudy,2016-02-16,Good
2016-02-16 19:00:00,2016,2,16,19,0,Cloudy,2016-02-16,Good
2016-02-16 22:00:00,2016,2,16,22,0,Cloudy,2016-02-16,Good
2016-02-17 01:00:00,2016,2,17,1,0,Cloudy,2016-02-17,Good
2016-02-17 04:00:00,2016,2,17,4,0,Rain,2016-02-17,Bad
2016-02-17 07:00:00,2016,2,17,7,0,Rain,2016-02-17,Bad
2016-02-17 08:00:00,2016,2,17,8,0,Rain,2016-02-17,Bad
2016-02-17 09:00:00,2016,2,17,9,0,Rain,2016-02-17,Bad
2016-02-17 10:00:00,2016,2,17,10,0,Rain,2016-02-17,Bad
2016-02-17 11:00:00,2016,2,17,11,0,Rain,2016-02-17,Bad
2016-02-17 12:00:00,2016,2,17,12,0,Rain,2016-02-17,Bad
2016-02-17 13:00:00,2016,2,17,13,0,Rain,2016-02-17,Bad
2016-02-17 16:00:00,2016,2,17,16,0,Rain,2016-02-17,Bad
2016-02-17 17:00:00,2016,2,17,17,0,Rain,2016-02-17,Bad
2016-02-17 18:00:00,2016,2,17,18,0,Rain,2016-02-17,Bad
2016-02-17 19:00:00,2016,2,17,19,0,Cloudy,2016-02-17,Good
2016-02-17 21:00:00,2016,2,17,21,0,Rain,2016-02-17,Bad
2016-02-17 22:00:00,2016,2,17,22,0,Moderate Rain,2016-02-17,Bad
2016-02-17 23:00:00,2016,2,17,23,0,Moderate Rain,2016-02-17,Bad
2016-02-18 00:00:00,2016,2,18,0,0,Moderate Rain,2016-02-18,Bad
2016-02-18 01:00:00,2016,2,18,1,0,Rain,2016-02-18,Bad
2016-02-18 02:00:00,2016,2,18,2,0,Rain,2016-02-18,Bad
2016-02-18 04:00:00,2016,2,18,4,0,Cloudy,2016-02-18,Good
2016-02-18 07:00:00,2016,2,18,7,0,Rain,2016-02-18,Bad
2016-02-18 08:00:00,2016,2,18,8,0,Rain,2016-02-18,Bad
2016-02-18 09:00:00,2016,2,18,9,0,Rain,2016-02-18,Bad
2016-02-18 10:00:00,2016,2,18,10,0,Rain,2016-02-18,Bad
2016-02-18 11:00:00,2016,2,18,11,0,"Heavy Rain,Fog",2016-02-18,Bad
2016-02-18 13:00:00,2016,2,18,13,0,Cloudy,2016-02-18,Good
2016-02-18 16:00:00,2016,2,18,16,0,Mostly Cloudy,2016-02-18,Good
2016-02-18 18:00:00,2016,2,18,18,0,Rain,2016-02-18,Bad
2016-02-18 19:00:00,2016,2,18,19,0,Cloudy,2016-02-18,Good
2016-02-18 22:00:00,2016,2,18,22,0,Rain,2016-02-18,Bad
2016-02-18 23:00:00,2016,2,18,23,0,Rain,2016-02-18,Bad
2016-02-19 00:00:00,2016,2,19,0,0,Rain,2016-02-19,Bad
2016-02-19 01:00:00,2016,2,19,1,0,Cloudy,2016-02-19,Good
2016-02-19 04:00:00,2016,2,19,4,0,Rain,2016-02-19,Bad
2016-02-19 05:00:00,2016,2,19,5,0,Rain,2016-02-19,Bad
2016-02-19 06:00:00,2016,2,19,6,0,Rain,2016-02-19,Bad
2016-02-19 07:00:00,2016,2,19,7,0,Rain,2016-02-19,Bad
2016-02-19 08:00:00,2016,2,19,8,0,Rain,2016-02-19,Bad
2016-02-19 09:00:00,2016,2,19,9,0,Rain,2016-02-19,Bad
2016-02-19 10:00:00,2016,2,19,10,0,Rain,2016-02-19,Bad
2016-02-19 11:00:00,2016,2,19,11,0,Rain,2016-02-19,Bad
2016-02-19 13:00:00,2016,2,19,13,0,Rain,2016-02-19,Bad
2016-02-19 14:00:00,2016,2,19,14,0,Rain,2016-02-19,Bad
2016-02-19 15:00:00,2016,2,19,15,0,Rain Showers,2016-02-19,Bad
2016-02-19 16:00:00,2016,2,19,16,0,Rain Showers,2016-02-19,Bad
2016-02-19 19:00:00,2016,2,19,19,0,Mostly Cloudy,2016-02-19,Good
2016-02-19 22:00:00,2016,2,19,22,0,Cloudy,2016-02-19,Good
2016-02-20 01:00:00,2016,2,20,1,0,Mostly Cloudy,2016-02-20,Good
2016-02-20 04:00:00,2016,2,20,4,0,Mostly Cloudy,2016-02-20,Good
2016-02-20 07:00:00,2016,2,20,7,0,Mostly Cloudy,2016-02-20,Good
2016-02-20 10:00:00,2016,2,20,10,0,Mostly Cloudy,2016-02-20,Good
2016-02-20 13:00:00,2016,2,20,13,0,Mainly Clear,2016-02-20,Good
2016-02-20 16:00:00,2016,2,20,16,0,Mostly Cloudy,2016-02-20,Good
2016-02-20 19:00:00,2016,2,20,19,0,Cloudy,2016-02-20,Good
2016-02-20 22:00:00,2016,2,20,22,0,Mainly Clear,2016-02-20,Good
2016-02-21 01:00:00,2016,2,21,1,0,Mostly Cloudy,2016-02-21,Good
2016-02-21 04:00:00,2016,2,21,4,0,Mainly Clear,2016-02-21,Good
2016-02-21 07:00:00,2016,2,21,7,0,Mainly Clear,2016-02-21,Good
2016-02-21 10:00:00,2016,2,21,10,0,Cloudy,2016-02-21,Good
2016-02-21 13:00:00,2016,2,21,13,0,Cloudy,2016-02-21,Good
2016-02-21 15:00:00,2016,2,21,15,0,Rain Showers,2016-02-21,Bad
2016-02-21 16:00:00,2016,2,21,16,0,Mostly Cloudy,2016-02-21,Good
2016-02-21 19:00:00,2016,2,21,19,0,Mainly Clear,2016-02-21,Good
2016-02-21 22:00:00,2016,2,21,22,0,Mostly Cloudy,2016-02-21,Good
2016-02-22 01:00:00,2016,2,22,1,0,Cloudy,2016-02-22,Good
2016-02-22 04:00:00,2016,2,22,4,0,Mainly Clear,2016-02-22,Good
2016-02-22 07:00:00,2016,2,22,7,0,Mainly Clear,2016-02-22,Good
2016-02-22 10:00:00,2016,2,22,10,0,Mostly Cloudy,2016-02-22,Good
2016-02-22 13:00:00,2016,2,22,13,0,Mainly Clear,2016-02-22,Good
2016-02-22 16:00:00,2016,2,22,16,0,Mainly Clear,2016-02-22,Good
2016-02-22 19:00:00,2016,2,22,19,0,Mainly Clear,2016-02-22,Good
2016-02-22 22:00:00,2016,2,22,22,0,Clear,2016-02-22,Good
2016-02-23 01:00:00,2016,2,23,1,0,Clear,2016-02-23,Good
